,weights
3761,0.00016436378302394868
4284,0.00016436378302394868
3230,0.00016436378302394868
1351,0.00016436378302394868
5655,0.00016436378302394868
6337,0.00016436378302394868
5388,0.00016436378302394868
5663,0.00016436378302394868
1966,0.00016436378302394868
3648,0.00016436378302394868
160,0.00016436378302394868
90,0.00016436378302394868
1364,0.00016436378302394868
4302,0.00016436378302394868
6139,0.00016436378302394868
5636,0.00016436378302394868
6846,0.00016436378302394868
7577,0.00016436378302394868
1805,0.00016436378302394868
5799,0.00016436378302394868
1092,0.00016436378302394868
998,0.00016436378302394868
4659,0.00016436378302394868
3345,0.00016436378302394868
3186,0.00016436378302394868
1415,0.00016436378302394868
4252,0.00016436378302394868
5605,0.00016436378302394868
2564,0.00016436378302394868
327,0.00016436378302394868
3984,0.00016436378302394868
1960,0.00016436378302394868
1476,0.00016436378302394868
421,0.00016436378302394868
5428,0.00016436378302394868
4901,0.00016436378302394868
7200,0.00016436378302394868
5083,0.00016436378302394868
207,0.00016436378302394868
703,0.00016436378302394868
1274,0.00016436378302394868
1111,0.00016436378302394868
5948,0.00016436378302394868
4004,0.00016436378302394868
610,0.00016436378302394868
4258,0.00016436378302394868
2656,0.00016436378302394868
7089,0.00016436378302394868
890,0.00016436378302394868
6951,0.00016436378302394868
5289,0.00016436378302394868
149,0.00016436378302394868
3832,0.00016436378302394868
523,0.00016436378302394868
5038,0.00016436378302394868
5304,0.00016436378302394868
1749,0.00016436378302394868
4190,0.00016436378302394868
1831,0.00016436378302394868
1110,0.00016436378302394868
151,0.00016436378302394868
2542,0.00016436378302394868
7513,0.00016436378302394868
4840,0.00016436378302394868
1678,0.00016436378302394868
7226,0.00016436378302394868
7209,0.00016436378302394868
3125,0.00016436378302394868
7305,0.00016436378302394868
4612,0.00016436378302394868
1740,0.00016436378302394868
1306,0.00016436378302394868
2021,0.00016436378302394868
2429,0.00016436378302394868
6937,0.00016436378302394868
3565,0.00016436378302394868
3025,0.00016436378302394868
7635,0.00016436378302394868
1407,0.00016436378302394868
4206,0.00016436378302394868
4231,0.00016436378302394868
437,0.00016436378302394868
267,0.00016436378302394868
6023,0.00016436378302394868
463,0.00016436378302394868
5922,0.00016436378302394868
5372,0.00016436378302394868
2321,0.00016436378302394868
4580,0.00016436378302394868
3070,0.00016436378302394868
3283,0.00016436378302394868
6586,0.00016436378302394868
5376,0.00016436378302394868
2578,0.00016436378302394868
6194,0.00016436378302394868
7001,0.00016436378302394868
4476,0.00016436378302394868
7645,0.00016436378302394868
6202,0.00016436378302394868
72,0.00016436378302394868
4987,0.00016436378302394868
1494,0.00016436378302394868
1629,0.00016436378302394868
2693,0.00016436378302394868
5566,0.00016436378302394868
7650,0.00016436378302394868
6288,0.00016436378302394868
153,0.00016436378302394868
613,0.00016436378302394868
3980,0.00016436378302394868
6267,0.00016436378302394868
1522,0.00016436378302394868
6964,0.00016436378302394868
5687,0.00016436378302394868
4032,0.00016436378302394868
4285,0.00016436378302394868
3350,0.00016436378302394868
935,0.00016436378302394868
209,0.00016436378302394868
4075,0.00016436378302394868
3370,0.00016436378302394868
6865,0.00016436378302394868
2936,0.00016436378302394868
2343,0.00016436378302394868
3608,0.00016436378302394868
3705,0.00016436378302394868
1858,0.00016436378302394868
1041,0.00016436378302394868
6119,0.00016436378302394868
4311,0.00016436378302394868
7076,0.00016436378302394868
2264,0.00016436378302394868
3522,0.00016436378302394868
1465,0.00016436378302394868
6102,0.00016436378302394868
3536,0.00016436378302394868
3342,0.00016436378302394868
4419,0.00016436378302394868
2982,0.00016436378302394868
3762,0.00016436378302394868
4726,0.00016436378302394868
4952,0.00016436378302394868
6743,0.00016436378302394868
4313,0.00016436378302394868
830,0.00016436378302394868
4838,0.00016436378302394868
807,0.00016436378302394868
5328,0.00016436378302394868
4279,0.00016436378302394868
7181,0.00016436378302394868
6927,0.00016436378302394868
3653,0.00016436378302394868
5745,0.00016436378302394868
4112,0.00016436378302394868
6284,0.00016436378302394868
374,0.00016436378302394868
2896,0.00016436378302394868
3715,0.00016436378302394868
2108,0.00016436378302394868
1065,0.00016436378302394868
3656,0.00016436378302394868
391,0.00016436378302394868
2872,0.00016436378302394868
5080,0.00016436378302394868
6261,0.00016436378302394868
2819,0.00016436378302394868
6904,0.00016436378302394868
2970,0.00016436378302394868
1779,0.00016436378302394868
5708,0.00016436378302394868
5475,0.00016436378302394868
7104,0.00016436378302394868
1842,0.00016436378302394868
458,0.00016436378302394868
1471,0.00016436378302394868
4474,0.00016436378302394868
810,0.00016436378302394868
5417,0.00016436378302394868
4180,0.00016436378302394868
3468,0.00016436378302394868
4202,0.00016436378302394868
5200,0.00016436378302394868
3637,0.00016436378302394868
7221,0.00016436378302394868
1493,0.00016436378302394868
6770,0.00016436378302394868
7629,0.00016436378302394868
7455,0.00016436378302394868
5855,0.00016436378302394868
3990,0.00016436378302394868
6702,0.00016436378302394868
4085,0.00016436378302394868
7603,0.00016436378302394868
7557,0.00016436378302394868
3166,0.00016436378302394868
1906,0.00016436378302394868
242,0.00016436378302394868
1852,0.00016436378302394868
903,0.00016436378302394868
4352,0.00016436378302394868
6646,0.00016436378302394868
7274,0.00016436378302394868
4287,0.00016436378302394868
159,0.00016436378302394868
3052,0.00016436378302394868
7102,0.00016436378302394868
4013,0.00016436378302394868
6327,0.00016436378302394868
1854,0.00016436378302394868
5385,0.00016436378302394868
2739,0.00016436378302394868
4125,0.00016436378302394868
6615,0.00016436378302394868
6828,0.00016436378302394868
4744,0.00016436378302394868
4935,0.00016436378302394868
3093,0.00016436378302394868
5404,0.00016436378302394868
2059,0.00016436378302394868
4995,0.00016436378302394868
3400,0.00016436378302394868
3879,0.00016436378302394868
882,0.00016436378302394868
1724,0.00016436378302394868
1052,0.00016436378302394868
3575,0.00016436378302394868
6145,0.00016436378302394868
3445,0.00016436378302394868
521,0.00016436378302394868
6940,0.00016436378302394868
6509,0.00016436378302394868
4188,0.00016436378302394868
1915,0.00016436378302394868
4922,0.00016436378302394868
3119,0.00016436378302394868
2999,0.00016436378302394868
2028,0.00016436378302394868
74,0.00016436378302394868
3545,0.00016436378302394868
1484,0.00016436378302394868
3770,0.00016436378302394868
7542,0.00016436378302394868
2463,0.00016436378302394868
5023,0.00016436378302394868
1558,0.00016436378302394868
1536,0.00016436378302394868
954,0.00016436378302394868
2634,0.00016436378302394868
1527,0.00016436378302394868
943,0.00016436378302394868
591,0.00016436378302394868
3066,0.00016436378302394868
1744,0.00016436378302394868
229,0.00016436378302394868
4233,0.00016436378302394868
5491,0.00016436378302394868
664,0.00016436378302394868
2406,0.00019175774686127348
4564,0.00019175774686127348
272,0.00019175774686127348
4867,0.00019175774686127348
1606,0.00019175774686127348
5470,0.00019175774686127348
615,0.00019175774686127348
5143,0.00019175774686127348
6341,0.00019175774686127348
6460,0.00019175774686127348
150,0.00019175774686127348
7566,0.00019175774686127348
6479,0.00019175774686127348
1810,0.00019175774686127348
5245,0.00019175774686127348
3783,0.00019175774686127348
340,0.00019175774686127348
2470,0.00019175774686127348
7541,0.00019175774686127348
6089,0.00019175774686127348
5552,0.00019175774686127348
701,0.00019175774686127348
1354,0.00019175774686127348
305,0.00019175774686127348
765,0.00019175774686127348
3208,0.00019175774686127348
4326,0.00019175774686127348
5293,0.00019175774686127348
5981,0.00019175774686127348
3928,0.00019175774686127348
5103,0.00019175774686127348
5895,0.00019175774686127348
3821,0.00019175774686127348
2300,0.00019175774686127348
5148,0.00019175774686127348
3813,0.00019175774686127348
7677,0.00019175774686127348
3219,0.00019175774686127348
214,0.00019175774686127348
6262,0.00019175774686127348
5701,0.00019175774686127348
5070,0.00019175774686127348
698,0.00019175774686127348
1869,0.00019175774686127348
122,0.00019175774686127348
1131,0.00019175774686127348
1239,0.00019175774686127348
5941,0.00019175774686127348
5318,0.00019175774686127348
294,0.00019175774686127348
3265,0.00019175774686127348
7250,0.00019175774686127348
6697,0.00019175774686127348
4030,0.00019175774686127348
2097,0.00019175774686127348
2156,0.00019175774686127348
2043,0.00019175774686127348
6035,0.00019175774686127348
3433,0.00019175774686127348
466,0.00019175774686127348
7121,0.00019175774686127348
4385,0.00019175774686127348
6562,0.00019175774686127348
3915,0.00019175774686127348
5582,0.00019175774686127348
5309,0.00019175774686127348
5314,0.00019175774686127348
4585,0.00019175774686127348
3727,0.00019175774686127348
1659,0.00019175774686127348
491,0.00019175774686127348
3354,0.00019175774686127348
2995,0.00019175774686127348
5231,0.00019175774686127348
2116,0.00019175774686127348
2109,0.00019175774686127348
1943,0.00019175774686127348
6410,0.00019175774686127348
4486,0.00019175774686127348
4465,0.00019175774686127348
4504,0.00019175774686127348
1226,0.00019175774686127348
7002,0.00019175774686127348
1367,0.00019175774686127348
3746,0.00019175774686127348
335,0.00019175774686127348
5236,0.00019175774686127348
3878,0.00019175774686127348
4727,0.00019175774686127348
5274,0.00019175774686127348
934,0.00019175774686127348
6272,0.00019175774686127348
6022,0.00019175774686127348
5667,0.00019175774686127348
4928,0.00019175774686127348
5486,0.00019175774686127348
7710,0.00019175774686127348
2812,0.00019175774686127348
4412,0.00019175774686127348
5793,0.00019175774686127348
5214,0.00019175774686127348
932,0.00019175774686127348
7012,0.00019175774686127348
3423,0.00019175774686127348
6571,0.00019175774686127348
3926,0.00019175774686127348
1710,0.00019175774686127348
601,0.00019175774686127348
1919,0.00019175774686127348
2702,0.00019175774686127348
6936,0.00019175774686127348
2257,0.00019175774686127348
1191,0.00019175774686127348
6504,0.00019175774686127348
7643,0.00019175774686127348
2726,0.00019175774686127348
6138,0.00019175774686127348
1123,0.00019175774686127348
2212,0.00019175774686127348
5754,0.00019175774686127348
4706,0.00019175774686127348
3372,0.00019175774686127348
397,0.00019175774686127348
1902,0.00019175774686127348
3376,0.00019175774686127348
5606,0.00019175774686127348
1909,0.00019175774686127348
2855,0.00019175774686127348
7392,0.00019175774686127348
4758,0.00019175774686127348
3903,0.00019175774686127348
3517,0.00019175774686127348
4265,0.00019175774686127348
4556,0.00019175774686127348
4816,0.00019175774686127348
5230,0.00019175774686127348
1972,0.00019175774686127348
3780,0.00019175774686127348
7311,0.00019175774686127348
953,0.00019175774686127348
6404,0.00019175774686127348
3173,0.00019175774686127348
4405,0.00019175774686127348
3720,0.00019175774686127348
3383,0.00019175774686127348
3273,0.00019175774686127348
6043,0.00019175774686127348
3373,0.00019175774686127348
353,0.00019175774686127348
7486,0.00019175774686127348
1333,0.00019175774686127348
3500,0.00019175774686127348
5048,0.00019175774686127348
367,0.00019175774686127348
7586,0.00019175774686127348
1936,0.00019175774686127348
1573,0.00019175774686127348
5819,0.00019175774686127348
2451,0.00019175774686127348
4254,0.00019175774686127348
2605,0.00019175774686127348
705,0.00019175774686127348
6097,0.00019175774686127348
1091,0.00019175774686127348
6603,0.00019175774686127348
2098,0.00019175774686127348
3021,0.00019175774686127348
7301,0.00019175774686127348
2404,0.00019175774686127348
2226,0.00019175774686127348
5094,0.00019175774686127348
6705,0.00019175774686127348
2208,0.00019175774686127348
4069,0.00019175774686127348
5553,0.00019175774686127348
2585,0.00019175774686127348
1005,0.00019175774686127348
2422,0.00019175774686127348
1030,0.00019175774686127348
6520,0.00019175774686127348
7567,0.00019175774686127348
2613,0.00019175774686127348
6084,0.00019175774686127348
187,0.00019175774686127348
5305,0.00019175774686127348
136,0.00019175774686127348
3616,0.00019175774686127348
3045,0.00019175774686127348
5378,0.00019175774686127348
4144,0.00019175774686127348
3826,0.00019175774686127348
2211,0.00019175774686127348
558,0.00019175774686127348
1010,0.00019175774686127348
3899,0.00019175774686127348
5500,0.00019175774686127348
1851,0.00019175774686127348
870,0.00019175774686127348
422,0.00019175774686127348
5263,0.00019175774686127348
6466,0.00019175774686127348
727,0.00019175774686127348
2282,0.00019175774686127348
2612,0.00019175774686127348
1967,0.00019175774686127348
2939,0.00019175774686127348
1803,0.00019175774686127348
726,0.00019175774686127348
1811,0.00019175774686127348
1258,0.00019175774686127348
2949,0.00019175774686127348
4268,0.00019175774686127348
7613,0.00019175774686127348
6107,0.00019175774686127348
5900,0.00019175774686127348
1322,0.00019175774686127348
1662,0.00019175774686127348
5919,0.00019175774686127348
5115,0.00019175774686127348
4306,0.00019175774686127348
3399,0.00019175774686127348
1249,0.00019175774686127348
2822,0.00019175774686127348
1830,0.00019175774686127348
5252,0.00019175774686127348
3473,0.00019175774686127348
3707,0.00019175774686127348
3380,0.00019175774686127348
2756,0.00019175774686127348
4255,0.00019175774686127348
5966,0.00019175774686127348
6105,0.00019175774686127348
5742,0.00019175774686127348
670,0.00019175774686127348
7033,0.00019175774686127348
2100,0.00019175774686127348
7569,0.00019175774686127348
5374,0.00019175774686127348
925,0.00019175774686127348
211,0.00019175774686127348
2647,0.00019175774686127348
2800,0.00019175774686127348
2125,0.00019175774686127348
4250,0.00019175774686127348
5740,0.00019175774686127348
3097,0.00019175774686127348
6673,0.00019175774686127348
7612,0.00019175774686127348
360,0.00019175774686127348
7224,0.00019175774686127348
5972,0.00019175774686127348
1379,0.00019175774686127348
1964,0.00019175774686127348
6256,0.00019175774686127348
3448,0.00019175774686127348
5562,0.00019175774686127348
3121,0.00019175774686127348
673,0.00019175774686127348
5343,0.00019175774686127348
4297,0.00019175774686127348
3577,0.00019175774686127348
3670,0.00019175774686127348
3495,0.00019175774686127348
269,0.00019175774686127348
6679,0.00019175774686127348
6968,0.00019175774686127348
2672,0.00019175774686127348
6503,0.00019175774686127348
5939,0.00019175774686127348
5526,0.00019175774686127348
5235,0.00019175774686127348
5807,0.0002301092962335282
4213,0.0002301092962335282
1754,0.0002301092962335282
4182,0.0002301092962335282
1317,0.0002301092962335282
4774,0.0002301092962335282
5685,0.0002301092962335282
3838,0.0002301092962335282
7754,0.0002301092962335282
5996,0.0002301092962335282
4754,0.0002301092962335282
3037,0.0002301092962335282
7152,0.0002301092962335282
264,0.0002301092962335282
2416,0.0002301092962335282
4067,0.0002301092962335282
4151,0.0002301092962335282
2373,0.0002301092962335282
1542,0.0002301092962335282
5897,0.0002301092962335282
1390,0.0002301092962335282
6254,0.0002301092962335282
2665,0.0002301092962335282
5931,0.0002301092962335282
3502,0.0002301092962335282
3972,0.0002301092962335282
